"843";"Zuur snoepje";"6933011/10ca8e4f/";"item NIET gevonden!"
"844";"Dochter succesvol pesten";"6933449/ae790ff8/";"De hele reden waarom je kinderen neemt"
"845";"Meisje wil er graag bij staan";"6929789/c532234b/";"Jacco... Hij komt eraan!"
"846";"Gratis anusvergroting";"6930063/f5f6a427/";"RIP."
"847";"Wil je iemand die echt goed kan verkopen?";"6928081/bc8ab6fe/";"Huur dan niet die dude van de Kortingsbrigade in.."
"848";"Ga 's bier halen, kudt!";"6930983/a8b64891/";"Ik wil ook zo'n hond"
"849";"Olga is lenig";"6930873/d46549dc/";"*kwijl*"
"850";"Moeder van het jaar award";"6931719/9ec5e3ff/";"Kan iemand haar even opzoeken voor een gesprekje?"
"851";"Rood is klappen";;
"852";"Goede sprong";;
"853";"Hoezee het is weekend";"6937981/560e3776/";"Tiet veurn danske"
"854";"De mannen die zonder pep naar Nancy gingen";"6941011/67c57cbb/";"[Nancy = wit, Feyenoord = zwart] Het was weer een regenachtige maar vooral koude dag, We gingen weer met ze alle opweg naar Nancy. Laatste keer dat we daar waren hebben we goed huisgehouden laten we kijken wat er nu gebeurd. Vorig avontuur in duitsland viel vies tegen en we konden niet eens pauze nemen nu weten we dat en gaan we er vol voor. Onderweg zat onze chauffeur youri beter bekend als onze boeken auteur al flink te snuiven, waardoor onze pep in nancy al op bleek te zijn. Wat een domper zonder onze ultra sterke pep waren we zwakker als gedacht. Tevens probeerde onze leider youri nog paar gekke gebaren te maken om ze te laten afschrikken, waar de fransmannen niet van opkeken. Het was een super lauw gevecht waar aan beide kanten gewonden vielen en ko's. Uiteindelijk moest een groot gedeelte van ons toch op de vlucht en moesten we onze mindere herkennen in nancy. Tevens wil ik een bericht voor Gino leider van Jong FIIIR je bent een flikker omdat je thuis bleef voor je eigen zaak en je vrouwtje. Ik hoop dat onze groep hiervan geleerd heb en volgende x wat grammetjes pep extra meenemen. ROTTERDAM HOOLIGANS"
"855";"Coolste flessenopener ter wereld";"6940389/74241f52/";"Je gaat alleen wel snel door je muizen heen"
"856";"Container versus kind";"6937113/8aa0420d/";"Wie zet nu wie weg?"
"857";"Zelfmoordtruck IS doet biem";"6941715/d467ed44/";"Koerden missen, maar Fransen schieten raak (<a href=""https://twitter.com/obk?lang=nl"" target=""_blank"">Via</a>)"
"858";"Mannequin Challenge in lingerie";"https://youtu.be/Itkkemhy-2k";"ENNNN fijne kontennn!"
"859";"NOS studio sport doet mannequin challange";"6941233/712b1282/";"GA ES WERKEN VOOR JE BELASTINGGELD!!11"
"860";"Strippers en palen";"6941423/80c57608/";"Mannequin Challenge met veel vlees"
"861";"Wie zoet is krijg lekkers, wie stout is de knuppel";"6938619/21edacad/";"Anti pieten activisten worden bij elkaar gehouden in Rotterdam"
"862";"Vreemdganger betrapt met drone";"6941635/f713b79d/";"Eighteen fucking years! GONE!"
"863";"Beste wingman ever";"6935137/95b8fed7/";"Wat een schatje!"
"864";"Hoezo heb je geen moeite met de regen?";"6940637/467c8c6d/";"BAAAAAM!"
"865";"Billen doen een dansje";"6907389/ce121dc0/";"Welterusten!"
"866";"Gekke beef bij stedelijk Gym Arnhem";"6948191/79384038/";"Kom duelleren dan, jij schavuit! Ok doei!"
"867";"Dave Roelvink krijgt weer bier naar zijn kop";"6948271/9bedf231/";"Shout out terug dan maar (1:35)"
"868";"Bieber slaat fan";"6949657/715da9be/";"Maar dat had die kudtfan ook wel verdiend"
"869";"Lekkere karma op de maandag";"6947751/6c624367/";"Hier mag u liggen"
"870";"Brugpieper doet stunt";"6943857/7b7b267a/";"Die heeft indruk gemaakt"
"871";"Daarom wil Dimitri niet op Dumpert";"6948367/53ec1c96/";"Dimitri, de jongen die kont eet. Maar dat vindt hij <a href=""http://www.dumpert.nl/mediabase/6948281/f275529b/dit_komt_op_dumpert.html"" target=""_blank"">niet grappig</a>."
"872";"Toe maar Sint!";"6943297/ab18ff8c/";"Je kan het!"
"873";"Dikke pesttokkie knipt haar slachtoffer";"6944271/5aca3bee/";"Kan iemand die snol even kaalscheren"
"874";"Gast zit vast in kruk";"6945945/31432621/";"Die paniek in z'n ogen; priceless"
"875";"rondje lopen met de hond";"6948369/371fad96/";"item NIET gevonden!"
"876";"papa vangt baby";;
"877";"De verkeerde uitdagen";"6954091/ce975daa/";"Op je smoel, zuigertje!!!!"
"878";"broertje heeft schijt aan aandachtshoeren";"6954605/19792ba3/";"item NIET gevonden!"
"879";"Drek in de underpants";"6950521/23144e93/";"Autoblindulist maakt foutje"
"880";"Fifi gaat vliegen";"6955339/c366ccdf/";"Even een oefenvlucht"
"881";"Het leven van een stratenmaker";"6950207/eb1ecefe/";"Hier eet mijn graafmachine!"
"882";"Educatieve zondagmiddag";"6954395/0cec7be0/";"Wat gaat ie nou dan doen???"
"883";"Kakker biedt piemel aan";"6953605/6371fed9/";"Vrouwke is er niet van gediend"
"884";"Doos zet taser tegen haar kudt";"6954565/b3e93a61/";"Alles voor de kick"
"885";"Vrijdagavond fittie";"6952973/1aeaa9e2/";"Leuk vechten in een Chinees (<a href=""http://www.geenstijl.nl/mt/archieven/2016/11/video_nederlandse_klappen_met.html"" target=""_blank"">Zie topic GS</a>)"
"886";"meisje prankt vader";"6956591/681b824a/";"item NIET gevonden!"
"887";"Meneer is geen racist";"6951291/93aa5151/";"Iets met Zwarte Pieten en kapotmaken"
"888";"Vol gas karten";"6954659/c4eb24d1/";"Niet iedereen heeft de Max Verstappen in zich"
"889";"Tequilashot van een lekkere chick";"6963129/0c9ce79b/";"Dit is je kans! Ze wil je! Grijp die limoen!"
"890";"Sint gaat met die banaan";"6961207/5e617257/";"Helemaal knettah!"
"891";"Ga eens sporten in het bos";"6962893/9102a52a/";"Maar let op! Het kan koud zijn, dus eerst goed rekken en strekken!"
"892";"Stick in je kudt";"6961161/785269c0/";"Bloedlip!"
"893";"Lekker op het kinnetje";"6961517/088aea7d/";"Die kan er nog wel bij! (Iedereen <a href=""http://www.ad.nl/show/commentator-ziggo-sport-beledigt-etende-supporter~affc6d65/"" target=""_blank"">piswoestboos</a> op Ziggo)"
"894";"Meisje heeft typhushekel aan vriend";"6962695/ff3f4206/";"WAKKER WORDEN! (let op: volume)"
"895";"Wat is je favo apparaat in de sportschool?";"6958085/e6d70ab7/";"Herkenbaar.."
"896";"Leraar is kutstudent zat!";"6957607/b7eafdcf/";"Opflikkeren met je kutgedrag!"
"897";"Rondjes van de zaak";"6959713/d9573cf9/";"Kijk, ik kan er veel meer!"
"898";"Star Wars op een koffielepeltje";"6964175/51b1f8cd/";"Zo ben je de baas van de koffiepauze"
"899";"Karma voor klootzak";"6957005/f2b95ea5/";"Motorrijder probeert lief te doen, krijg middelvinger en geeft karma."
"900";"Fiets 'm d'r in!";"6961925/06944d26/";"Hij dacht dat het wel kon"
"901";"Nauwelijks verschil";"6958841/5695a9f4/";"Voetbalcoach vs ijshockeycoach"
"902";"Zusjes doen workout";"https://youtu.be/IpqO7QW2hZg";"Jukin Media Verified (Original)
* For licensing / permission to use: Contact - licensing(at)jukinmediadotcom"
"903";"Knul krijgt klappen";"6970091/8b8f8132/";"""Vieze kut!"""
"904";"Vervelend bloedpestventje daagt uit";"6969711/da6f8786/";"Hier eet mijn tas, kutkind."
"905";"Carlo toont topless Toprak";"6970237/3af4ea6a/";"Vinden we niet erg hoor Carlo"
"906";"Motorrijder kopt afzetting";"6967935/00f827e6/";"Kan iemand hem even opvegen?"
"907";"Meisje doet een dansje";"6966341/2e5340f0/";"En zet haar beste beentje voor"
"908";"Skiseizoen is begonnen";"6965081/8a9db91d/";"Godver Diederik!"
"909";"Beste feelgoodfilmpje ooit";"6970483/68d4edce/";"Ziek kindje mag eindelijk een touchdown maken! (wait for it)"
"910";"Gozer is zeikwijf helemaal zat";"6970673/02540b89/";"Ga jij maar even liggen"
"911";"Badr vs Rico";"6968465/89d7708c/";"Badr's arm doet krak en het gevecht is over (<a href=""http://www.ziggosporttotaal.nl/"" target=""_blank"">Via</a>)"
"912";"Even pijpen in de kroeg";"6972621/c5f33027/";"Volgens mij gaat de date wel goed"
"913";"Mega aso met veel handbagage";"6977613/ac922884/";"En dat mag gewoon?!"
"914";"Dixie kapotslopen";"6976455/33959108/";"Das geen rotje godverdomme"
"915";"Master van the wheels of steel";"6975493/6cc34c38/";"DJ Jean prutst met plaatsvervangende schaamte."
"916";"Op tafel dansen";;
"917";"Binkie mept politieagent";"6974163/1af351f3/";"En dan wegrennen!"
"918";"Dronken doos doet wildplassen";"6973365/ba0040e5/";"Doe een koprol!"
"919";"Isset effe klaar?";"6977065/aca1ee0a/";"Optiefen met je geklooi!"
"920";"Brandweerman trolt kids de moeder";"6974417/d09b3901/";"Dag van z'n leven"
"921";"Het is alweer bijna Kerst";"6972729/081c4651/";"Ik versier haar liever"
"922";"Jingle Bells 2.0";"6983585/fa79f8fb/";"Nou, dochters, eventjes een leuk filmpje voor op facebook maken"
"923";"BIEM";;
"924";"Zie je niet aankomen";"6980003/d3b88cb4/";"Klotun op school"
"925";"Prinses Leia is hoekje om";"6984569/b7ecc975/";"Carrie Fisher(60) heeft verloren van the Dark Side"
"926";"George Michael (53) overleden";"6983199/8f5cd923/";"Dit was zijn Last Christmas. De wereld verliest weer een hitmachine van formaat."
"927";"Eurokok Martin overleden";"6982467/4fb4bc00/";"KUTKLOTERIJ!"
"928";"Uitslag SR16";"6982155/d5c1e81d/";"Druk maar op de knop boys!"
"929";"Meisjes doen tongen bij Serious Request";"6981409/1fbcd00e/";"Maakt dat hele Serious Request toch een stuk leuker zo!"
"930";"Hoerenbattle in Vegas";"6979415/8f314c30/";"Bitchfight van de dag"
"931";"TOET!";"6982851/bcc1a6c1/";"Zag opa niet aankomen"
"932";"Nog 1 seconde te gaan";"6979909/11969ff6/";"Gelijkspel op het bord...."
"933";"Merry Christmas van privechef";"6982445/6862f776/";"Lekker! filetjes!"
"934";"Leraar vertelt leerling even de keiharde waarheid";"6980777/acc6a301/";"Hoppa!"
"935";"Auto doet GTA op vliegveld";"6980335/dd4b5cc3/";"Zuiplap zoekt zijn gate"
"936";"Mannequin Challenge zijn kut";"6983311/23b049fd/";"Maar deze aandachtshoeren zitten al 2 weken in de redactiemail te zeiken, en we worden er gek van, dus geniet."
"937";"Winter Wondertol";"6986947/a5578f3d/";"Oh, dat is heet of niet?"
"938";"Vriendin met andere man in bed gevonden";"6985749/1b3d2a9e/";"Vriend duikt er meteen op"
"939";"Bovenaf de toren in Scheveningen";"6987861/eb426836/";"Want fuck zekering!"
"940";"Cheerleaders in Litouwen";"6991407/6d64059b/";"Je moet er van houwen"
"941";"Vuurwerkshow in de straat";"6991969/0b61f93a/";"Je kunt vuurwerk afsteken en vuurwerk afsteken... Volledig geprogrammeerde vuurwerkshow op de muziek. Keer wat anders! (Via) "
"942";"Schatje, wil je met me trouwen?";"6989241/c9eaca0b/";"Is dat een nee? "
"943";"Headshot van 2016";"6989245/37255d09/";"Top that 2017! "
"944";"Dartbeker wordt gejat onder de neus van 38 bewakers";"6991633/8bccb514/";"Daar gaat je beker Mike!"
"945";"Bekerdief blijkt kudtvlogger";"6991933/689ac6b6/";"Alles voor de views "
"946";"Lekker potje tongen";"6989919/d8cb29d8/";"Ehm jongens? Er gaat iets niet lekker!"
"947";"Ik wil een bamischijf";"6987043/56c254e3/";"Schop hem voor zijn flikker!"
"948";"Beste wensen buur!";"6988929/b84e8d99/";"Cadeautje in je kinderkamer!"
"949";"DJ verliest haar tetten";"6991841/78d8df2c/";"Neppe aandachtshoeren, overal"
"950";"Fietsendief krijgt een muilpeer";"6986045/bcbb5c62/";"Ga daar maar even liggen, dief. "
"951";"Innerlijk conflictje";"6993297/64925063/";"Wat zal ik doen? Nom nom!"
"952";"Paard met schreeuwkip";"6997929/009786a0/";"En de nieuwste hit van Avicii is geboren"
"953";"Verdomme weer sneeuwruimen";"6997143/ae3d51b4/";"Dat Nederland is wel extreem hoor"
"954";"Gekkie gaat los in casino";"6993599/0195e198/";"$100.000 inzet en $3.500.000 winnen..."
"955";"Lekker gedrift vandaag";"6995943/1ec7b3ef/";"Beter dan Paul Walker "
"956";"Met de balzak op TL-buizen";"6995071/fae7cc24/";"In een jurkje.... wie wil dat nou niet?"
"957";"Meisje met skills ";"6996249/443b83be/";"Beter kunnen is uploaden! "
"958";"Ik hou me aan mijn woord.";"http://www.dumpert.nl/mediabase/6997039/12e9b395/ik_hou_me_aan_mijn_woord.html";"Ik zei dat ik geblinddoekt piano zou spelen als ik 200+jes kreeg, vervolgens kreeg ik er bijna 10.000. Dus ik hou hierbij mijn woord. (edit redactie: Gaat over topreaguursel in dit filmpje)"
"959";"Meisje doet dansje #heelveel";"6997791/74f27e8b/";"Omdat het maandag is"
"960";"Meisje heeft dikke skills";"6993897/2061c6a7/";"En die wil ze graag laten zien"
"961";"Buurman en buurman";"6997075/56d8e913/";"Klussen op zijn Haags"
"962";"Ford Ka versus 6 inch shell ";"6995885/d16634ce/";"Midden in een woonwijk, kan gewoon"
"963";"Hond is fucking handig";"6996291/9f5606fc/";"Doe eens een biertje!!"
"964";"De piemol van Chris Zegers";"6999785/21932417/";"Omdat jullie die echt wel willen zien, anders klik je niet. Gespot tijdens de opnames van 'Ron Goossens, Low Budget Stuntman'"
"965";"Piercing te vroeg verwijderen";"7001097/6f1310fe/";"Bloedbad des doods!"
"966";"Snowboarder komt in lawine";"7002161/9e3d9559/";"Hij kan het navertellen dankzij airbag in zijn nek."
"967";"Lekker snel bier!";"7000983/20bb5911/";"Deze willen we voor de vrijmibo"
"968";;"7002763/7c490c77/";
"969";"Inlegkruisjes snuffelen";"7003169/32a750c3/";"Haziaat heeft viesbah-fetish"
"970";"WAT zei je over mijn moeder?";"7004779/8a8ab453/";"Vroeger, toen interviews nog inhoudelijk en interessant waren..."
"971";"Kees en zijn KK kachel";"7005313/45141435/";"Wat was ze nat! "
"972";"Slechte gevecht ooit";"7001597/2bc68b90/";"Rednecks doen vechten. Zus, moeder, tante, nicht en vrouw van beide mannen filmt het "
"973";"Geraldine weet hoe ze moet zuigen.";"7006753/15ffc055/";"Dit gaat Dumpert wel halen"
"974";"Piercing te vroeg verwijderen";"7001097/6f1310fe/";"Bloedbad des doods!"
"975";"Snowboarder komt in lawine";"7002161/9e3d9559/";"Hij kan het navertellen dankzij airbag in zijn nek."
"976";"Lekker snel bier!";"7000983/20bb5911/";"Deze willen we voor de vrijmibo"
"977";;"7002763/7c490c77/";
"978";"Inlegkruisjes snuffelen";"7003169/32a750c3/";"Haziaat heeft viesbah-fetish"
"979";"WAT zei je over mijn moeder?";"7004779/8a8ab453/";"Vroeger, toen interviews nog inhoudelijk en interessant waren..."
"980";"Kees en zijn KK kachel";"7005313/45141435/";"Wat was ze nat! "
"981";"Slechte gevecht ooit";"7001597/2bc68b90/";"Rednecks doen vechten. Zus, moeder, tante, nicht en vrouw van beide mannen filmt het "
"982";"Geraldine weet hoe ze moet zuigen.";"7006753/15ffc055/";"Dit gaat Dumpert wel halen"
"983";"Totale Lul van de week ";"7002433/afb7571c/";"""Achterlijke debiel!"" (Via <a href=""http://www.geenstijl.nl/mt/archieven/2017/01/verkeersfittie_totale_lullen_t.html"" target=""_blank"">GeenStijl</a>) "
"984";"Pre rol";;
"985";"Fietsers vs straat des doods";"7003541/974b629c/";"Op je muil"
"986";"Je dikke vriend pesten";"7004807/2ce42ea2/";"Run bitch!"
"987";"Marokkaan heeft iPhone gevonden";"7016651/88bf915c/";"Meisje helemaal happy (Check pica onder filmpje)"
"988";"Remtest bij een vrachtwagen?";"7007515/b5a3216f/";"Goed plan! Vooral met je kleine kudt Mini "
"989";"De cursusavond opleuken";"7007681/b0bb057e/";"En nu weten we wie er geen internet heeft"
"990";"Liever slapen dan Apres-Ski?";"7008503/0c3b276f/";"Nee, dat kan nie!"
"991";"Het weekend staat weer voor de deur!";"7012431/fab93e1a/";"Alvast de heupjes lekker losmaken voor de dansvloer vanavond.."
"992";"ENORME GIGA Politiemacht voor 1 bushufter";"7009129/27d08e38/";"Meer info bij <a href=""http://www.geenstijl.nl/mt/archieven/2017/01/enorme_giga_politiemacht_voor.html"" target=""_blank"">Ome Pritt</a>"
"993";"Ow my gawd";"7018421/4c946beb/";"Ik kom er niet uit!"
"994";"Weerman test het ijs";"7010213/36bee973/";"Voor de lokale omroep van Hilversum onderzocht weerman Rick of het ijs al dik genoeg was..."
"995";"Hij gaat het halen";"7010659/0ef7121b/";"Focus young warrior! Focus!"
"996";"Zwerver pesten";"7015337/3e87f3cb/";"Hoe triest ben je dan"
"997";"Duitse opa wil zitten";"7019755/8026c701/";"Optiefen kutzwerver! "
"998";"Mannequin challenge met kat";"7015629/c2c8928c/";"die is goed bezig!"
"999";"Kut sneptsjet filters";"7016041/a578a217/";"De rest is ok!"
"1000";"Ik kan ook een trucje";"7028895/7a799bb1/";"Smooth hoor"
"1001";"Wat dansen we lekker he?";"7028505/0ad48156/";"IN DE POEP!"
"1002";"VMBO'ers slaan concierge op zijn bek";"7021571/7b95f2d4/";"Gezelligheid bij ISG Arcus in Lelystad. Ingrijpende conciërge moest uiteindelijk naar het ziekenhuis."
"1003";"Ze noemen hem Ron";"7021877/302296c8/";"Ron de 'Low Budget stuntpuber' "
"1004";"Duitse heilpapegaai";"7022819/d25e1c6e/";"DUMPERT RISSEN!!!!!"
"1005";;"7025741/73ae3ab1/";
"1006";"De Aussicentrifuge";"7027357/ebef7ff9/";"Met een lekker biertje erna!"
"1007";"Vrouwenmepper Mandemakers Keukens zonder blur";"7028521/08bb179f/";"Omdat iedereen mag zien WIE er nu precies filmende vrouwen op straat mishandelt"
"1008";"Meisjes doen prankwar (2)";"7025837/cae8e3b3/";"HAHA KUTJEKLETS!"
"1009";"Buurjongetje pesten";"7022469/e773e268/";"Oeps, sorry kleine!"
"1010";"Gekke hooligans in Nederland";"7026113/ea323528/";"Feyenoord - AZ Alkmaar. De stichting had weer een uitje dit weekend. "
"1011";"Lekker belletje trekken";"7023397/dd77d2c4/";"Neeeheeeeneeheeee!"
"1012";;"7029839/73e1d742/";
"1013";"Schietpartij in Osdorp";"7029041/ac8f1642/";"Wat hoorde je precies?"
"1014";"Scene uit Commando ";"7029429/6601636d/";"Met Nederlandse nasynchronisatie "
"1015";"Schietpartij Osdorp Remix";"7029555/0c315cd5/";"Volgende week in de top40"
"1016";"RE: Darudepartij in Osdorp";"7029631/b82ba499/";"Hoorde je dat goed?"
"1017";"Ik ga dat slot SLOPEN";"7029863/36fa3b52/";"Wacht maar mannen!"
"1018";"Zwanger nerdtwerkmeisje";"7032265/4c96fff0/";"Baby komt ter wereld met een hersenschudding"
"1019";"Jongen heeft spijt van seks";"7037245/633f1599/";"Hij is duidelijk nog niet klaar voor de koter"
"1020";;"7033909/525e9292/";
"1021";"Brandweer Rotterdam redt kat uit brandend huis";"7033087/23c19c0c/";"De helden van <strong><a href=""http://www.dumpert.nl/mediabase/7025855/ed3ea8c1/dumpert_filmt_je_werkplek_s02e08_brandweer.html"" target=""_blank"">de Kazerne Mijnsherenlaan</a></strong> hadden nog een mooi filmpje van een geredde kat bij een grote brand."
"1022";"Machine voor OCD'ers";"7037269/04779afe/";"Eindelijk alles op kleur!"
"1023";"Hogedrukspuit en Tourette";"7033213/f7d33aa7/";"Natter dan de tieten van een pornoster (<a href=""https://www.facebook.com/LewisQball/videos/1266141900101700 "" target=""_blank"">Via</a>) "
"1024";"Hier komen je sleutels";"7035821/6ee68e6d/";"Vangen!"
"1025";"Sneeuwbal in je nek";"7044921/e78e2cd7/";"De Kerstman is aan het filmen"
"1026";"Man wordt boos om sneeuwlul!";"7047455/c41cc7f5/";"Schopt hem kapodtstuk"
"1027";"De helden van de ambulance en hulpdiensten";"7045469/b6d19da9/";"Tijdens de Gentse feesten krijgt een man een hartstilstand in zijn camper. Ambulancier Bas moet snel overgaan tot reanimeren, want zijn toestand is heel kritiek."
"1028";"De Paay-carnavalsklapper";"7040613/9c6f841f/";"Ze zijn er snel bij"
"1029";"Hou mijn bier vast";"7041673/8d466416/";"Ehm nevermind"
"1030";"Zo boos dat ze topless gaat";"7045337/16d0709e/";"Wat in hemelsnaam heeft die man gedaan dat schreeuwmevrouw met kleren gaat gooien? "
"1031";"Blijf met je poten van mijn eekhoorn";"7045315/eeb7bd9e/";"Waag het niet aan zijn vriendje te komen!"
"1032";"Tettenmeisje krijgt tattoo";"7044013/96604abe/";"Wait for it"
"1033";"Vriendin laten klaarkomen bij schoonmoeder";"7037317/00df40db/";"Lekker soppen voor de views"
"1034";"Jongen geeft geen neuk ";"7041321/c38e5c5f/";"Jonge! Ik ken geen pijn!"
"1035";"De sneeuwkudt";"1256941/927a1ca5/";"Omdat de sneeuwpiemol zo 2009 is."
"1036";"Little Dictator";"7053753/ef43e846/";"Inspirerende toespaak van een 2 jarige peuter"
"1037";"Kate Upton op het strand";"7049077/b840a7ee/";"Meer hoeven we niet te weten"
"1038";"Stoere honden willen vechten";"7053863/095b7064/";"Ho fuck, het hek is weg"
"1039";"Stukje opvoeding in de wei";"7053825/7d793129/";"Een wijze levensles voor twintig dollar"
"1040";"Fietsmeisje neemt wraak";"7054615/e771d511/";"Optiefen stelletje seksisten! "
"1041";"Yoga video maken ";"7050119/e5908c59/";"Niet elke dag is geschikt.. "
"1042";"Boze man zit vast aan auto ";"7048135/6e97bcf9/";"Verkeersfittie loopt compleet uit de hand (Via <a href=""http://"" target=""_blank"">AT5</a>) "
"1043";"Uit je onderbroek scheuren";"7052903/23415131/";"En denk maar niet dat je hulp krijgt van je schuddebuikende maat"
"1044";"Niet stoer doen";"7051955/5d232374/";"Krijg je klapjes"
"1045";"Hohooo mooi man!";"7052441/6d1fae87/";"Jij hebt een lekker meisje!"
"1046";"Meisjes versus rat";"7051317/ac65422c/";"Teamwork, ftw!"
"1047";"Max doet pitstop!";"7052521/a29c70b8/";"En weer door!"
"1048";"PGB-hooligan vs nette jongen";"7051621/59935f81/";"Moet je gewoon je kankermuil houwe!"
"1049";"Carnaval aan de overkant van de grote plas";"7058075/dc6851e0/";"Wil je ook "
"1050";"Baby in slaap gevallen tijdens carnaval";"7058615/0c31205f/";"Wakker worden, hier is bier!"
"1051";"Niet jatten bij deze supermarkt";"7058531/e339850d/";"Italiaanse supermarkt eigenaar sluit steeldiefjes op in het containerhoek, trolol"
"1052";"Blijf verdomme van mijn kont af";"7059913/1ab793ae/";"Presentator kan zich net niet genoeg inhouden"
"1053";"Niet van de truck snoepen!";"7059879/cc555e8f/";"Dit wil ik bij mijn verjaardag!"
"1054";"Kleine kater";"7058181/f9447510/";"Maar het was weer heeeel gezellig!"
"1055";;"7061675/6e87ec29/";
"1056";"Iets te dikke reet";"7055081/29f178d2/";"Knul komt wel even helpen"
"1057";"Jezus is hier!";"7059921/96da8e93/";"Na bijna tweeduizend jaar is het wel even wennen aan de nieuwe techniek"
"1058";"Knul hoekt alle cafÃ©gangers de moeder ";"/";"Wie praat er over mijn moeder?! "
"1059";"Das toch meaui";"7063283/c9f55a7e/";"Gewoon pompen (Via <a href=""https://www.facebook.com/rtvnoord/videos/122293508295955/?autoplay_reason=all_page_organic_allowed&video_container_type=0&video_creator_product_type=0&app_id=273465416184080&live_video_guests=0"" target=""_blank"">RTVNoord</a>) "
"1060";"Reaguurder zit opgesloten";"7064965/51a78794/";"Oh meisjes!"
"1061";;"6870943/0cb8af82/";
"1062";"Vader en zoon hebben lol";"7065925/4c503df2/";"Samen cyste snijden... altijd leuk "
"1063";"Vrouw over zwarte piet";"7063699/4e22fc3b/";"Duidelijk toch? (<a href=""http://www.lokaleomroepgoirle.nl/"" target=""_blank"">Via</a>)"
"1064";"Trekken aan die kabel!";"7063863/d07ee11f/";"Ga jij maar even hier staan en goed vasthouden!"
"1065";"Scheidsrechter kopt bal";"7065153/1dda07af/";"Dat ie dit nog moet meemaken op zijn oude dag.."
"1066";"Leuk spel met je vriend";"7064141/4c67bb89/";"Harder! Harder!"
"1067";"Christengekkies demonstreren voor de deur van abortuskliniek in Zwolle";"7067253/c11d0d6b/";"ICH BIN KEIN NAZI!"
"1068";;"7068003/b96aafeb/";
"1069";"Bloempohoooot!!!";"7072643/76aa2465/";"Klopt. Volgende vraag"
"1070";"Kontje schudden op de kist";"7075057/c6b9213f/";"Dat lijk scoort meer chicks dan dat ik doe"
"1071";"Lig je lekker te straatneuken";"7072721/3aff1b94/";"Is er weer zo'n lul die het niet ok vindt "
"1072";"Vrouw betrapt echtgenoot";"7071091/b1115b20/";"Stront raakt de ventilator "
"1073";"Papa live op BBC";"7070863/6964ccd0/";"Maar de kids willen ook aandacht"
"1074";"Kont-eet Dimitri in Expeditie Robinson";"7073699/f556a5b0/";"Rozen zijn rood <br> Viooltjes zijn blauw <br> Kont-eet Dimitri op Expeditie <br> <a href=""http://www.expeditierobinson.nl/profile/1313"" target=""_blank"">Ga stemmen GAUW!</a> <br><br> P.S. Bij meer dan 5000 stemmen kom ik langs bij Dumpertreeten 100."
"1075";"Vanavond in NOS journaal";"7075239/879bbaad/";"Hele grote blij"
"1076";"Welke slagboom?";"7074113/355db8fb/";"DEZE!"
"1077";"Kom vechten dan, vieze slet";"7074509/d2ac0ddf/";"Blond vs blond"
"1078";"Trainer is baas";"7074729/32abdad1/";"Dubbele panna uit de mouw"
"1079";"Goeiemorgen!";"7071299/8f4649ec/";"De nachtkleding mag weer uit"
"1080";"Zat als een kanon in de auto";"7074477/581ead75/";"Je verwacht het niet."
"1081";"Onderweg naar de bar";"7072579/c8a4b4c4/";"Geef die jongens een biertje"
"1082";"Je broertje laten schrikken";"7070771/68208ded/";"Steeds maar weer!"
"1083";"Je mag mij niet pesten!";"7070181/25a37417/";"Massieve baasstier laat niet met zich fukken"
"1084";"Ze hoorde het luid en duidelijk";"7082439/aa3282a4/";"Tatatatatata tatatata (<a href=""http://www.omroepbrabant.nl/?news/262772952/Woning+Den+Bosch+doorzeefd+met+kogels,+bewoner+is+crimineel+Faysal+L..aspx"" target=""_blank"">Via Omroep Brabant</a>)"
"1085";"Mis jij je ex wel eens?";"7081805/dd7c26ec/";"Deze jongen weet waar hij over praat"
"1086";"Twerken tijdens live uitzending";"7083299/f8d996e1/";" Aandachtshoer +1"
"1087";"Tuig sloopt Moslima kapotdood ";"7080353/2db1f9c4/";"En gaat haar vader en moeder neuken (Meer info <a href=""http://www.geenstijl.nl/mt/archieven/2017/03/fractievergadering_denk_loopt_uit_de_hand.html#comments"" target=""_blank"">Geenstijl</a>) "
"1088";"Buma ouwe snoepert";"7078681/363b5a12/";"Even testen of ze nog 4 jaar mee kunnen."
"1089";"Britten zoeken een hoertje";"7078703/3486399d/";"Filmpje met een happy ending!"
"1090";"Poessie miauw ";"7081715/63bea2e8/";"Marianne, kom er maar in"
"1091";"Kleine meid (3) is veearts";"7077893/38b8dfe3/";"Zit d'r nog een in!"
"1092";"Doodmoe van totale migratielullen";"7077011/d8fc2a89/";"Geen energie voor dat testosteron scootertuigh"
"1093";"Lekker naar de sportschool";"7079449/cff8f5f0/";"Heb ik een dikke kont in deze broek?"
"1094";"Lieve juf doet handjeklap";"7080135/4a776eb5/";"Feelgoed in je face"
"1095";"Trollen zoals enkel een Belg dat kan.";"7079351/ab1a434d/";"Lol"
"1096";"Kutventjes beschadigen Ferrari DJ La Fuente";"7083385/4990b0d5/";"Wie weet er meer?"
"1097";"Het is weer BBQ weer";"7087259/151c6379/";"Buuf pikt het niet meer"
"1098";"Opa in de auto ";"7089013/314cbe92/";"Heeft dikke lol"
"1099";"Er hangt wat uit je kont!";"7083993/cf06f21e/";"Wacht, ik trek wel ev... AAARGHHHH!!!"
"1100";"Meestervisser van de zeven zeeÃ«n";"7057011/dd162f52/";"Gebruikt zelfs brood als aas"
