"134";"DUMPERTREETEN (134)";"2018-05-23";"7437317/377fdc49/";"4xhGhVUgiAA";"Na de totale explosie van hormonen en spierballen afgelopen week is het nu weer tijd voor de drie standaard musketiers van je favoriete webshow, DumpertReeten! Internet-chef Nick, autocoureur Sylvana en dikke billen-liefhebber VanLeeuwen nemen jullie weer ouderwets aan het handje mee langs de beste en gekste videos van afgelopen week, om te vieren dat deze week weer doormidden is. Vijf reeten! <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7437009/a075d934/reaguurder_doet_zuipwedstrijd.html"" target=""_blank"">Reaguurder doet zuipwedstrijd</a><br> <a href=""https://www.dumpert.nl/mediabase/7436851/80a6d7cb/mijn_alarm_is_afgegaan.html"" target=""_blank"">Mijn alarm is afgegaan</a><br> <a href=""https://www.dumpert.nl/mediabase/7436917/2191f5bd/wisseltruc_2.0.html&#8221; target=""_blank"">Wisseltruc 2.0</a><br> <a href=""https://www.dumpert.nl/mediabase/7431905/deb17c3f/dikke_woei_in_duitsland.html"" target=""_blank"">Dikke woei in Duitsland</a><br> <a href=""https://www.dumpert.nl/search/ALL/regen/"" target=""_blank"">Regen</a><br> <a href=""https://www.dumpert.nl/mediabase/7432847/20750a17/meneer_nijland_is_fokking_boos.html"" target=""_blank"">Meneer Nijland is fokking boos</a><br> <a href=""https://www.dumpert.nl/mediabase/7432293/aebbd2b7/plasmeneer_houdt_het_niet_meer.html"" target=""_blank"">Plasmeneer houdt het niet meer</a><br> <a href=""https://www.dumpert.nl/mediabase/7433805/701c67be/theedoek_laat_chauffeur_schrikken.html"" target=""_blank"">Theedoek laat chauffeur schrikken</a><br> <a href=""https://www.dumpert.nl/mediabase/7434095/b2c617ed/nieuwe_wekker_gekocht.html"" target=""_blank"">Nieuwe wekker gekocht</a><br> <a href=""https://www.dumpert.nl/mediabase/7433777/1d0844fd/aandachtsmoppie_wast_auto.html"" target=""_blank"">Aandachtsmoppie wast auto</a><br> <a href=""https://www.dumpert.nl/mediabase/7436219/c5f56a33/politie_haaft_hand.html"" target=""_blank"">Politie haaft hand</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7436713/95245cf3/soepele_bolmoppies.html&#8221; target=""_blank"">Soepele bolmoppies</a><br>";NULL
"135";"DUMPERTREETEN (135)";"2018-05-30";"7442223/c314a266/";"-moS2vhpYRM";"Heel hartelijk welkom bij weer een verse DumpertReeten! Deze keer live vanaf de autosloop! We zijn namelijk leuke dingen aan het doen met MasterMilo, maar goed dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7439049/9955b692/bijna_dood_maar_toch_vrolijk.html"" target=""_blank"">Bijna dood maar toch vrolijk</a><br> <a href=""https://www.dumpert.nl/mediabase/7439747/0bc97509/dit_is_flash.html"" target=""_blank"">Dit is Flash</a><br> <a href=""https://www.dumpert.nl/mediabase/7440723/d7b4104a/even_die_beentjes_scheren.htmll"" target=""_blank"">Even die beentjes scheren</a><br> <a href=""https://www.dumpert.nl/mediabase/7438209/2c5a3e1f/geintje_met_secondelijm.html"" target=""_blank"">Geintje met secondelijm</a><br> <a href=""https://www.dumpert.nl/mediabase/7440075/9d855bdf/haha_goeie_prank_van_ons_he_.html"" target=""_blank"">Haha goeie prank van ons he?</a><br> <a href=""https://www.dumpert.nl/mediabase/7439665/bfa08374/josylvio_haalt_biergooier_podium_op.html"" target=""_blank"">Josylvio haalt biergooier podium op</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7439607/9897afad/klimmeneer_redt_kind.html&#8221; target=""_blank"">Klimmeneer redt kind</a><br> <a href=""https://www.dumpert.nl/mediabase/7439247/0664152a/omdat_het_zo_warm_is.html"" target=""_blank"">Omdat het zo warm is</a><br> <a href=""https://www.dumpert.nl/mediabase/7440807/14820a54/onkruidbrander_vat_vlam_in_twello_2.html"" target=""_blank"">Onkruidbrander vat vlam in Twello #2</a><br> <a href=""https://winkel.dumpert.nl"" target=""_blank"">DE DUMPERT WINKEL!!</a><br> ";NULL
"136";"DUMPERTREETEN (136)";"2018-06-06";"7447841/1ac9848e/";"NK6pY09AqdM";"Van harte welkom bij misschien wel de heetste DumpertReeten ooit ever, met een fonkelnieuw segment genaamd 'Seksvragen'! waarin Marith en Chelsea van Secret Circle deze (en de komende twee afleveringen) jullie met hun almachtige seks-kennis en ervaring van klamme zolderkamerbewoners zullen omtoveren tot ware seksgoeroes. Of bijna dan. En ook deze week weer met uw favoriete reetmeisters Nick, VanLeeuwen en natuurlijk Sylvana! Vijf Reeten! <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7442455/1b76d412/ohyeah_tokkiegevecht_.html"" target=""_blank"">OHYEAH TOKKIEGEVECHT!!!</a><br> <a href=""https://www.dumpert.nl/mediabase/7442629/3ca004ad/junior_kelderklasse_cccccombo.html"" target=""_blank"">Junior kelderklasse cccccombo</a><br> <a href=""https://www.dumpert.nl/mediabase/7447245/e577adf6/man_springt_in_meer_om_drone_te_redden.html"" target=""_blank"">Man springt in meer om drone te redden</a><br> <a href=""https://www.dumpert.nl/mediabase/7443175/e58592ae/letse_brandweer_vangt_zelfmoordjumper.html"" target=""_blank"">Letse brandweer vangt zelfmoordjumper</a><br> <a href=""https://www.dumpert.nl/mediabase/7446997/ac9c2f0e/vechten_in_murica.html"" target=""_blank"">Vechten in Murica</a><br> <a href=""https://www.dumpert.nl/mediabase/7443227/426cbba1/meisje_met_speciaal_talent.html"" target=""_blank"">Meisje met speciaal talent</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7443549/6bd88998/gelijke_monniken,_gelijke_klappen.html&#8221; target=""_blank"">Gelijke monniken, gelijke klappen</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7444183/b61d016f/dronken_limbo.html&#8221; target=""_blank"">Dronken limbo</a><br> <a href=""https://www.dumpert.nl/mediabase/7447071/94f72865/jeuk_in_mijn_neus.html"" target=""_blank"">Jeuk in mijn neus</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7444893/568e8db9/sangria_cirque_de_soleil.html&#8221; target=""_blank"">Sangria Cirque de Soleil</a><br> <a href=""https://www.dumpert.nl/mediabase/7447331/49d8874d/even_wakker_geschud_worden.html"" target=""_blank"">Even wakker geschud worden.</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7445829/e3d6dec2/irritant_kutkind_krijgt_portie_karma.html&#8221; target=""_blank"">Irritant kutkind krijgt portie karma</a><br> ";NULL
"137";"DUMPERTREETEN (137)";"2018-06-13";"7452579/3555202c/";"Dt77Z-n1obg";"Is het alweer donderdag? Nee, het is gelukkig nog woensdag. Tijd voor een gloednieuwe DumpertReeten, met deze week de tweede 'Seksvragen' met Chelsea en Marith, een tamelijk uitzonderlijke gastbijdrage en natuurlijk met de altijd ongepaste grappen makende reetmeisters Nick, Sylvana en René. Vijf reeten! <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7447795/5d6c35ad/irritante_voetgangerts.html"" target=""_blank"">Irritante voetgangerts</a><br> <a href=""https://www.dumpert.nl/mediabase/7447969/0dbe0dfd/irritante_toeterende_fietsert.html"" target=""_blank"">Irritante toeterende fietsert</a><br> <a href=""https://www.dumpert.nl/mediabase/7448097/5d1bfca6/fitnessmeneer_showt_lichaam.html"" target=""_blank"">Fitnessmeneer showt lichaam</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7449719/252ed165/zit_je_lekker_.html&#8221; target=""_blank"">Zit je lekker?</a><br> <a href=""https://www.dumpert.nl/mediabase/7449625/02483915/liesbeth_wil_praten_over_de_bijbel.html"" target=""_blank"">Liesbeth wil praten over de bijbel</a><br> <a href=""https://www.dumpert.nl/mediabase/7451311/ac8a4d33/kijk_uit_.html"" target=""_blank"">Kijk uit!</a><br> <a href=""https://www.dumpert.nl/mediabase/7452061/ac24ae00/donald_en_kim.html"" target=""_blank"">Donald en Kim</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7448929/5dd245e7/grapje_in_de_tesla.html&#8221; target=""_blank"">Grapje in de Tesla</a><br> <a href=""https://www.dumpert.nl/mediabase/7451409/e8db2b5f/gepimpte_civic_de_vangrail_in.html"" target=""_blank"">Gepimpte Civic de vangrail in</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7451875/4c20dc43/op_het_kerkhof_batsen.html&#8221; target=""_blank"">Op het kerkhof batsen</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7451983/ab9e3520/haha_je_bier_schuimt.html&#8221; target=""_blank"">Haha je bier schuimt</a><br> ";NULL
"138";"DUMPERTREETEN (138)";"2018-06-20";"7457751/15595619/";"5nTScIM-4eQ";"Ja hallo dag daar zijn we weer. Deze week te gast in DumpertReeten niemand minder dan totale vriendin van de show: Gwen! Samen met Sylvana en René reet ze de ene na de andere video, en dat allemaal om jullie een leuke woensdag te geven. Ook in de show deze week: de laatste Seksvragen met Marith en Chels! En en en ook nog een surprise van een heuse BR'er (Bekende Reaguurder)! Wat een show mensen, wat een show. Vijf Reeten! <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7456291/92d54580/how_to_videofck_101.html"" target=""_blank"">How To Videofck 101</a><br> <a href=""https://www.dumpert.nl/mediabase/7454049/f2887a38/vogel_maakt_vriend.html"" target=""_blank"">Vogel maakt vriend</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7454633/fefa654c/hij_bestaat_echt_.html&#8221; target=""_blank"">Hij bestaat echt?!</a><br> <a href=""https://www.dumpert.nl/mediabase/7453049/b398e597/bitchslap_kampioenschap_rusland_2018.html"" target=""_blank"">Bitchslap Kampioenschap Rusland 2018</a><br> <a href=""https://www.dumpert.nl/mediabase/7456921/59304ecb/meisje_heeft_probleem.html"" target=""_blank"">Meisje heeft probleem</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7453715/be9737aa/appmeisje_op_de_fiets.html&#8221; target=""_blank"">Appmeisje op de fiets</a><br> <a href=""https://www.dumpert.nl/mediabase/7453473/91abcddb/nederlanders_bij_het_wk_rusland.html"" target=""_blank"">Nederlanders bij het WK Rusland</a><br> <a href=""https://www.dumpert.nl/mediabase/7456131/d041e76e/hakkuhbar.html"" target=""_blank"">Hakkuhbar&#8230;</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7456827/9a799258/lichte_turbulentie_op_deze_vlucht.html&#8221; target=""_blank"">Lichte turbulentie op deze vlucht</a><br> <a href=&#8220;https://www.dumpert.nl/mediabase/7457407/b8705313/senegal_supporters_ruimen_op_tijdens_wk.html&#8221; target=""_blank"">Senegal supporters ruimen op tijdens WK</a><br> <a href=""https://winkel.dumpert.nl/dumpert-hoodie-14596.html"" target=""_blank"">En Renees Hoodie. KOOP DAN!</a><br>";NULL
"139";"DUMPERTREETEN (139)";"2018-06-27";"7462725/6f8b151c/";"ygxAomm3uUE";"Buiten is het lekker weer, maar gelukkig zitten jullie allemaal binnen met de gordijnen dicht te wachten op een NIEUWE VERSE DUMPERTREETEN! Vandaag met Nick, Syl en het anker van de groep René ven LIONNNN. Applaus! <br><br> Dit zijn de filmpjes die worden gereet: <br><br> <a href=""https://www.youtube.com/watch?v=8d2XOjf61KM/"" target=""_blank"">Nee, zoek het zelf maar. Ik ga naar huis</a>";NULL
"140";"DUMPERTREETEN (140)";"2018-07-04";"7468121/f80f7d1a/";"RYUEdU6PBqA";"Mittwoch! Saufen! Geil! Scheiss Arbeit! Heel hartelijk woensdag en natuurlijk komen we ook op deze zomerdag keihard in uw bek met een kersverse Reeten. Met een extraveel rook, een schuimmachine en de poes van Syl. Veel pleizier! <br><br> Dit zijn de filmpjes die worden gereet: <br><br> <a href=""https://www.dumpert.nl/mediabase/7463619/35abbabc/handjes_thuis,_vriend_.html"" target=""_blank"">Handjes thuis vriend</a><br> <a href=""https://www.dumpert.nl/mediabase/7462929/f6af31ce/momentje_stilte.html"" target=""_blank"">Momentje stilte</a><br> <a href=""https://www.dumpert.nl/mediabase/6621566/5666a98c/weekend_.html"" target=""_blank""> Wochenende saufen geil</a><br> <a href=""https://www.dumpert.nl/mediabase/7464457/cc1c03d9/slapstick_arrestatie.html"" target=""_blank"">Slapstick arrestatie</a><br> <a href=""https://www.dumpert.nl/mediabase/7464813/e7eabda8/lekker_dagje_in_het_waterpark.html"" target=""_blank"">Lekker dagje in het waterpark</a><br> <a href=""https://www.dumpert.nl/mediabase/7443227/426cbba1/meisje_met_speciaal_talent.html"" target=""_blank"">Meisje met speciaal talent</a><br> <a href=""https://www.dumpert.nl/mediabase/7465067/d918267e/last_van_mijn_amandelen.html"" target=""_blank"">Last van amandelen</a><br> <a href=""https://www.dumpert.nl/mediabase/7464997/f08660d5/iemand_is_zijn_horloge_kwijt.html"" target=""_blank"">Horloge kwijt</a><br> <a href=""https://www.dumpert.nl/mediabase/7465269/5b026cf3/man_kukelt_van_randje.html"" target=""_blank"">Man kukelt van randje</a><br> <a href=""https://www.dumpert.nl/mediabase/7467203/532b0e05/geyle_dansvid_maken.html"" target=""_blank"">Geyle dansvid makon</a><br> <a href=""https://www.dumpert.nl/mediabase/7465657/2e98cc72/ondertussen_in_oostenrijk.html"" target=""_blank"">Ondertussen in Oostenrijk</a><br> <a href=""https://www.dumpert.nl/mediabase/7466745/6bef879c/politieachtervolging_a15_eindigt_in_crash.html"" target=""_blank"">Politieachtervolging eindigt in crash</a><br><br> <a href=""https://winkel.dumpert.nl/dumpert-walter-wallet-14885.html"" target=""_blank"">WHAT NO MUNNIE? HERE EEN DUMPERTWINKEL!</a><br> ";NULL
"141";"DUMPERTREETEN (141)";"2018-07-11";"7472743/85a079da/";"fWvFNBI40Ik";"Alle noabers verzamelen! Deze week komt jullie favoriete webshow vanaf De Zwarte Cross! Het is ook gelijk de voorlopig laatste aflevering voor de vakantie, maar daarna zijn we gewoon weer keihard terug! Waarschijnlijk. Hoe dan ook: vijf reeten en een fijne vakantie! <br><br>Upload mede mogelijk gemaakt door: Zanger Sep <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7468407/cb82cea1/aandachtsnollen_op_de_stalen_stier.html"" target=""_blank"">Aandachtssnollen op de stalen stier</a><br> <a href=""https://www.dumpert.nl/mediabase/7468299/92b0590d/trucker_blust_bermbrand_langs_snelweg.html"" target=""_blank"">Trucker blust bermbrand langs snelweg</a><br> <a href=""https://www.dumpert.nl/mediabase/7468575/50e3c091/alcohol_zuipen_is_leuk_he.html"" target=""_blank"">Alcohol zuipen is leuk he</a><br> <a href=""https://www.dumpert.nl/mediabase/7470121/0bb50ad3/meisje_is_goed_met_d_r_handen.html"" target=""_blank"">Meisje is goed met d'r handen</a><br> <a href=""https://www.dumpert.nl/mediabase/7470393/31ca783e/belg_wil_vliegen.html"" target=""_blank"">Belg wil vliegen</a><br> <a href=""https://www.dumpert.nl/mediabase/7470719/6e093fc1/kraantje_pappie_lost_het_op.html"" target=""_blank"">Kraantje Pappie lost het op</a><br> <a href=""https://www.dumpert.nl/mediabase/7469263/902ad2be/motivatiekotert_bij_de_marathon.html"" target=""_blank"">Motivatiekotert bij de marathon</a><br> <a href=""https://www.dumpert.nl/mediabase/7469267/760df235/een_reus_arresteren_in_de_metro.html"" target=""_blank"">Een reus arresteren in de metro</a><br> <a href=""https://www.dumpert.nl/mediabase/7471175/740e2f12/elektrische_fiets_opvoeren.html"" target=""_blank"">Elektrische fiets opvoeren</a><br> <a href=""https://www.dumpert.nl/mediabase/7472005/d445e022/elektrische_fiets_opvoeren_2.html"" target=""_blank"">Videofuck van Elektrische Fiets Opvoeren</a><br> <a href=""https://www.dumpert.nl/mediabase/7471529/8e7d1800/vishaak_in_je_oog.html"" target=""_blank"">Vishaak in je oog</a><br><br> <strong>EDIT: DE KAARTEN ZIJN WEG! STOP MET MAILEN! XX </strong>";NULL
"142";"DUMPERTREETEN (142)";"2018-08-22";"7499547/f389c8ce/";"Xvvkap0ISCI";"Na een bescheiden zomerstop zijn je favoriete reetmeisters weer helemaal hartstikke terug op je beeldscherm om de week doormidden te breken. Voor velen van jullie zal het ook prettig zijn om na vijf weken eindelijk van die constipatie af te zijn. Wij hebben er in ieder geval weer zin in, en hopelijk jullie ook! Vijf Reeten! <br><br>Dit zijn de filmpjes die worden gereet:<br><br> <a href=""https://www.dumpert.nl/mediabase/7476701/4401da7b/meest_random_burenruzie_ooit.html"" target=""_blank"">Meest random burenruzie ooit</a><br> <a href=""https://www.dumpert.nl/mediabase/7497933/3500421e/vakantiedansje_met_bikinibabe.html"" target=""_blank"">Vakantiedansje met bikinibabe</a><br> <a href=""https://www.dumpert.nl/mediabase/7495969/c2ceabd4/kijk,_ik_kan_een_trucje_.html"" target=""_blank"">Kijk, ik kan een trucje</a><br> <a href=""https://www.dumpert.nl/mediabase/7495545/61b9ec68/motordiefjes_ontmoeten_karma.html"" target=""_blank"">Motordiefjes ontmoeten karma</a><br> <a href=""https://www.dumpert.nl/mediabase/7496415/6c90aaba/man_luistert_naar_politie.html"" target=""_blank"">Man luistert naar politie</a><br> <a href=""https://www.dumpert.nl/mediabase/7492725/3d2fd1ed/nee,_niet_vechten.html"" target=""_blank"">Nee, niet vechten</a><br> <a href=""https://www.dumpert.nl/mediabase/7495001/5a67c21d/blijf_van_mijn_kont,_doos_.html"" target=""_blank"">Blijf van mijn kont, doos</a><br> <a href=""https://www.dumpert.nl/mediabase/7479055/aabfff92/flesopener_kwijt_.html"" target=""_blank"">Flesopener kwijt?</a><br> <a href=""https://www.dumpert.nl/mediabase/7480547/eff67595/zeiken_aan_boord.html"" target=""_blank"">Zeiken aan boord</a><br> <a href=""https://www.dumpert.nl/mediabase/7482069/b2df5b60/franciska_heeft_connecties.html"" target=""_blank"">Franciska heeft connecties</a><br> <a href=""https://www.dumpert.nl/mediabase/7485051/3cd184ca/saltomeisje_tart_het_lot.html"" target=""_blank"">Saltomeisje tart het lot</a><br> <a href=""https://www.dumpert.nl/mediabase/7488629/8ee5b7a3/billenmeisje_doet_vakantiedansje.html"" target=""_blank"">Billenmeisje doet vakantiedansje</a><br> <a href=""https://www.dumpert.nl/mediabase/7486411/b1ed73aa/huishoudster_is_er_klaar_mee.html"" target=""_blank"">Huishoudster is er klaar mee</a><br> <a href=""https://www.dumpert.nl/mediabase/7496799/0cd4b834/sauerkrautstreet.html"" target=""_blank"">Sauerkrautstreet</a><br>";NULL
"143";"DUMPERTREETEN (143)";"2018-08-29";"7503955/d508804c/";"Z-Ldf3t1GRM";"Heel hartelijk welkom bij weer een verse DumpertReeten! Deze keer live vanaf de autosloop! We zijn namelijk leuke dingen aan het doen met MasterMilo, maar goed dit zijn de filmpjes die worden gereet:
Bijna dood maar toch vrolijk
Dit is Flash
Even die beentjes scheren
Geintje met secondelijm
Haha goeie prank van ons he?
Josylvio haalt biergooier podium op
Klimmeneer redt kind
Omdat het zo warm is
Onkruidbrander vat vlam in Twello #2
DE DUMPERT WINKEL!!
<p>Het is alweer woensdag en dus enorm tijd om de week doormidden te laten hakken door je allerbeste virtuele matties. En doe even lief voor Sylvana in de panelen want Nick en René waren dat misschien niet helemaal vandaag. Vijf reeten!<br><br>Shirtje van Sylvana kopen kan <a href=""https://winkel.dumpert.nl/dumpert-t-shirt-blikje-in-de-water-14999.html"" target=""_blank"">in de DumpertWinkel</a>!!!(gratis verzenden) <br>Checken welk nieuw Dumpertspul er bij komt, kan <a href=""https://www.facebook.com/dumpertwinkel/"" target=""_blank"">HIERRR: volg dan!</a>
  <br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""https://www.dumpert.nl/mediabase/7502647/2b2e7b58/rustig_rustig_rustig_swa_.html"" target=""_blank"">Rustig rustig rustig sta!</a><br>

<a href=""https://www.dumpert.nl/mediabase/7502357/6db73fe6/cadeautje_voor_je_kind.html"" target=""_blank"">Cadeautje voor je kind</a><br>

<a href=""https://www.dumpert.nl/mediabase/7499915/79ca7c16/het_onzichtbare_touw.html"" target=""_blank"">Het onzichtbare touw</a><br>

<a href=""https://www.dumpert.nl/mediabase/7500139/420d7ca1/meiske_moet_mee_met_de_politie.html"" target=""_blank"">Meiske moet mee met de politie</a><br>

<a href=""https://www.dumpert.nl/mediabase/7502129/d28d346c/nieuw_kattenluikje_gekocht.html"" target=""_blank"">Nieuw kattenluikje gekocht</a><br>

<a href=""https://www.dumpert.nl/mediabase/7484911/fc2ecc0b/wij_hebben_een_mooi_kontje.html"" target=""_blank"">Wij hebben een mooi kontje</a><br>

<a href=""https://www.dumpert.nl/mediabase/7501533/9496b425/tuut_tuut.html"" target=""_blank"">Tuut Tuut</a><br>

<a href=""https://www.dumpert.nl/mediabase/7503291/67d3bb86/hapje_uit_de_pruim.html"" target=""_blank"">Hapje uit de pruim</a><br>

<a href=""https://www.dumpert.nl/mediabase/7503581/18de336b/troetelnaampjes_voor_je_vrouw_.html"" target=""_blank"">Troetelnaampjes voor je vrouw?</a><br></p>";NULL
"144";"DUMPERTREETEN (144)";"2018-09-05";"7508057/beadaa8e/";"ADaf4Htdl8U";"<p>Hoera, we hebben weer een gast! Ryanne van Dorst was zo aardig om vanuit het prachtige Rotterdam richting de DumpertReeten-zolderkamer te komen, en daar zijn we natuurlijk hartstikke blij mee. Sylvana is er bij, Nick zit achter de knoppen en René doet ook maar gewoon z'n best. Stop dat in de mix en je krijgt een waar spektakelstuk: DumpertReeten 144! <br/><br/>

Wil jij een dag als Dumpert-VIP Call of Duty komen spelen in onze studio? Sylvana en Nick leggen jou (en drie vrienden!) helemaal in de watten als de game uitkomt op 12 oktober, terwijl René je (bij)baan voor die dag overneemt zodat jij zorgeloos kunt spelen. Upload je vetste, grappigste of gekste gameplay-video van de Blackout beta naar Dumpert en wie weet zien we je binnenkort in de studio!

<br/><br/>Dit zijn de filmpjes die worden gereet:<br/><br/>
<a href=""https://www.dumpert.nl/mediabase/7058501/099b01a4/de_nieuwe_band_dwdd.html"" target=""_blank"">De nieuwe band DWDD</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7504581/735cc835/man_niet_blij_met_inbreker.html"" target=""_blank"">Man niet blij met inbreker</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7507065/85dc9607/bruut_hanengevecht.html"" target=""_blank"">Bruut hanengevecht</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7506817/b599bfd4/bert_slaat_door.html"" target=""_blank"">Bert slaat door</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7507363/dbd64a29/lilliputter_kopt_paal.html"" target=""_blank"">Lilliputter kopt paal</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7505329/3f1eca40/een_liedje_over_mijn_leven.html"" target=""_blank"">Een liedje over mijn leven</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7506269/1d8d930d/kom_op_.html"" target=""_blank"">Kom op!</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7506509/125ea260/iew_een_rat_.html"" target=""_blank"">IEW een rat!</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7505679/b1e40c02/pijn_is_de_beste_leraar.html"" target=""_blank"">Pijn is de beste leraar</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7505969/cc1134ac/vloeibare_stikstof_warm_water.html"" target=""_blank"">Vloeibare stikstof + warm water</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7505381/e5c8f142/hoezo_hoge_bloeddruk_.html"" target=""_blank"">Hoezo hoge bloeddruk?</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7507329/2a7e841e/uw_dagelijkse_portie_wtf.html"" target=""_blank"">Uw dagelijkse portie wtf</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7506821/c1398b3a/papa_gaat_naar_de_overkant.html"" target=""_blank"">Papa gaat naar de overkant</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7504449/e550c70b/blote_memmen_tegen_preutsheid.html"" target=""_blank"">Blote memmen tegen preutsheid</a><br/>
</p>";NULL
"145";"DUMPERTREETEN 145";"2018-09-12";"7512625/53209c14/";"ts5BuOiydA0";"<p>Schaatster Jutta Leerdam is deze week te gast in DumpertReeten 145, die we in het wonderschone Thialf in Heerenveen hebben opgenomen. Dat is een stukje rijden, en René was ook nog eens de weg kwijt. Wat een lul. Dus zijn we wat later dan je van ons gewend bent, waarvoor enorme hoeveelheden excuses. Vijf reeten!



<br/><br/>Mooie veiligheidsschoenen halen? Check de site van <a href=""https://www.redbrick.eu/collectie?pim_collectie=209&amp;utm_source=Dumpert&amp;utm_medium=DumpertReeten&amp;utm_content=click-out&amp;utm_campaign=2018_Allshoes_Redbrick"" target=""_blank"">Redbrick!</a> Tien paar schoenen winnen? Upload je gekke magazijn-filmpje naar Dumpert en misschien kan jij je collega's binnenkort helemaal hartstikke blij maken met nieuwe veiligheidspatta's!<br/>
<br/><br/>Dit zijn de filmpjes die worden gereet:<br/><br/>
<a href=""https://www.dumpert.nl/mediabase/7509541/ca6eb55f/in_blote_hol_van_oude_glijbaan.html"" target=""_blank"">In je blote hol van oude glijbaan</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7509849/b3c82862/even_je_maat_wekken.html"" target=""_blank"">Even je maat wekken</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7509695/d5eae418/de_grote_verdwijntruc.html"" target=""_blank"">De grote verdwijntruc</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510303/07021851/i_love_netherlands_.html"" target=""_blank"">I love Netherlands!</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510193/caeddb40/recht_door_midden.html"" target=""_blank"">Recht door midden</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7511263/55ed75ee/stier_heeft_hekel_aan_politie.html"" target=""_blank"">Stier heeft hekel aan politie</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510621/2dfbc168/niet_fucken_met_cheerleaders.html"" target=""_blank"">Niet fuiken met cheerleaders</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510943/dccf3e2e/pijltje_in_je_bakkes.html"" target=""_blank"">Pijltje in je bakkes</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510885/e2d45e3f/realistisch_speelgoed.html"" target=""_blank"">Realistisch speelgoed</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7510675/7c8800a9/10_jaar_oud_puistje_poppen.html"" target=""_blank"">10 jaar oud puistje poppen</a><br/>
<a href=""https://www.dumpert.nl/mediabase/7511289/5d229e98/jack_sparrow_italiano.html"" target=""_blank"">Jack Sparrow Italiano</a><br/></p>";NULL
